NCT ID,Title,Phase,Drug Names,Modality,Target,Indication,Status,Sponsor,Start Date,Primary Completion,Milestone,Probability,Phase_Num,Modality_Code,ML_Prediction,Phase Weight
NCT02611492,A Phase III Randomized Trial of the Reduction of Chemotherapy in Philadelphia Chromosome-positive ALL of Young Adults,PHASE3,"Nilotinib, Methotrexate, Aracytine (Ara C), Granulocyte Colony-Stimulating Factor (G-CSF), Depomedrol, Dexamethasone, Vincristine, Imatinib, 6 Mercaptopurine (6MP)",Other,Unknown,Leukemia,UNKNOWN,Assistance Publique - Hôpitaux de Paris,2016-04,2020-12,Long-term,0.6,3.0,3,0.600000000000001,5
NCT06550336,A Clinical Study Assessing the Efficacy of Chidamide for CD30-positive Peripheral T-cell Lymphoma (PTCL).,PHASE2,Chidamide,Bispecific,CD30,Lymphoma,ACTIVE_NOT_RECRUITING,The First Hospital of Jilin University,2024-06-30,2027-12-30,Long-term,0.3,2.0,1,0.3000000000000005,3
NCT04079309,Anxiolytic Effects of Lavender and Orange Oil,NA,,Other,Unknown,Other,COMPLETED,Ankara University,2019-08-01,2019-12-20,Long-term,0.05,,3,0.07471722255609645,1
NCT00705809,T-Cell Project: Epidemiologic Component,,,Other,Unknown,Lymphoma,COMPLETED,National Cancer Institute (NCI),2008-06-18,,Unknown,0.1,,3,0.07471722255609645,1
NCT02012699,Integrated Cancer Repository for Cancer Research,,,Other,Unknown,Leukemia,RECRUITING,University of Nebraska,2013-11-01,2099-12,Long-term,0.1,,3,0.07471722255609645,1
NCT02552121,Tisotumab Vedotin (HuMax®-TF-ADC) Safety Study in Patients With Solid Tumors,"PHASE1, PHASE2",Tisotumab vedotin (HuMax-TF-ADC),ADC,Unknown,Solid Tumor,COMPLETED,Seagen Inc.,2015-11-30,2017-12-13,Long-term,0.3,1.0,0,0.17008722943722948,3
NCT05094206,"CAR20.19.22 T-cells in Relapsed, Refractory B-cell Malignancies",PHASE1,,CAR-T,Unknown,Lymphoma,TERMINATED,Medical College of Wisconsin,2022-06-30,2024-01-29,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT00195533,Study Comparing Piperacillin-tazobactam Versus Piperacillin-tazobactam Plus Glycopeptide in Neutropenic Patients,,"piperacillin-tazobactam, glycopeptide",Other,Unknown,Lymphoma,COMPLETED,Wyeth is now a wholly owned subsidiary of Pfizer,2001-07,2005-03,Long-term,0.1,,3,0.07471722255609645,1
NCT03913949,"A Study to Evaluate the Safety,PK and PD of APG-2575 in Patients With Hematologic Malignancies",PHASE1,APG-2575,Other,Unknown,Lymphoma,ACTIVE_NOT_RECRUITING,Ascentage Pharma Group Inc.,2019-06-03,2024-10-20,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06532552,"Comparison of VA (Venetoclax, Azacitidine), VACl (VA, Cladribine), VACh (VA, Chidamide), and Alternating VACl/VACh in Newly Diagnosed Acute Myeloid Leukemia",PHASE2,"VACl, VACh, VACl Alternating With VACh, VA",Other,Unknown,Leukemia,RECRUITING,The First Affiliated Hospital of Soochow University,2024-07-29,2027-08-01,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT05564052,A Study of Ibrutinib With Rituximab in Relapsed or Refractory Mantle Cell Lymphoma,PHASE2,"Ibrutinib, Lenalidomide, Rituximab, Bortezomib",Other,Unknown,Lymphoma,COMPLETED,"Janssen Research & Development, LLC",2022-12-06,2023-12-06,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT04550949,To Evaluate the Efficacy and Safety of QL1206 and Xgeva in Patients With Bone Metastases From Solid Tumors,PHASE3,"QL1206, Xgeva",Other,Unknown,Solid Tumor,UNKNOWN,"Qilu Pharmaceutical Co., Ltd.",2019-04-26,2021-03-01,Long-term,0.6,3.0,3,0.600000000000001,5
NCT03661307,"Quizartinib, Decitabine, and Venetoclax in Treating Participants With Untreated or Relapsed Acute Myeloid Leukemia or High Risk Myelodysplastic Syndrome","PHASE1, PHASE2","Decitabine, Quizartinib, Venetoclax",Other,Unknown,Leukemia,RECRUITING,M.D. Anderson Cancer Center,2018-10-31,2028-01-01,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT00339144,Study of Dasatinib (BMS-354825) in Patients With Solid Tumors,PHASE1,"Dasatinib, Dasatinib, Dasatinib",Other,Unknown,Solid Tumor,COMPLETED,Bristol-Myers Squibb,2007-01,2008-09,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00008164,Umbilical Cord Blood and Placental Blood Transplantation in Treating Patients With Hematologic Cancer or Aplastic Anemia,PHASE2,,Other,Unknown,Lymphoma,UNKNOWN,Herbert Irving Comprehensive Cancer Center,1997-01,,Unknown,0.3,2.0,3,0.3133375460709372,3
NCT00216164,Rituximab and Gemcitabine for Patients With Relapsed or Refractory Diffuse Large B-Cell Lymphoma,PHASE2,"Rituximab, Gemcitabine",Other,Unknown,Lymphoma,TERMINATED,Hoosier Cancer Research Network,2005-04,2007-03,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT05276609,ARTEMIS-001: Phase 1 Study of the HS-20093 in Patients With Advanced Solid Tumors,PHASE1,"HS-20093 (Phase Ia: Dose escalation), HS-20093 (Phase Ib: Dose expansion)",Other,Unknown,Solid Tumor,UNKNOWN,"Shanghai Hansoh Biomedical Co., Ltd",2021-11-28,2023-12-31,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT05449899,G-CSF+DAC+BUCY vs G-CSF+DAC+BF Conditioning Regimen for Secondary Acute Myeloid Leukemia Undergoing Allo-HSCT,"PHASE2, PHASE3","Granulocyte Colony-Stimulating Factor(G-CSF), Decitabine (DAC), Busulfan (BU), Fludarabine (FLU), Cyclophosphamide (CY)",Other,Unknown,Leukemia,UNKNOWN,"Nanfang Hospital, Southern Medical University",2022-07,2023-12,Long-term,0.6,2.0,3,0.3133375460709372,5
NCT00327132,Prospective Study of First-line Antibiotic Therapy for Early-stage Gastric MALT Lymphoma for Treatment Outcome,NA,"Omeprazole, Amoxicillin, Clarithromycin",Other,Unknown,Lymphoma,COMPLETED,"National Health Research Institutes, Taiwan",2006-07,2015-12,Long-term,0.05,,3,0.07471722255609645,1
NCT00905398,Nilotinib With Chemotherapy for the Treatment of Philadelphia Chromosome Positive Acute Lymphoblastic Leukemia,"PHASE1, PHASE2",Nilotinib,Other,Unknown,Lymphoma,TERMINATED,Rony Schaffel,2009-05,2012-06,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT02070393,Breast-Sparing Proton Therapy for Hodgkin's Disease,EARLY_PHASE1,,Other,Unknown,Other,TERMINATED,Indiana University,2011-09,2015-02,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT04334993,Pediatric-type Therapy With Pre-transplant Blinatumomab for HR Patients - Phase II Study,PHASE2,Blinatumomab,Other,Unknown,Solid Tumor,UNKNOWN,Israeli Medical Association,2021-01-01,2023-05-01,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT04645706,Innate T Cells and TKI Discontinuation,,,Other,Unknown,Leukemia,ACTIVE_NOT_RECRUITING,Poitiers University Hospital,2021-04-20,2028-04,Long-term,0.1,,3,0.07471722255609645,1
NCT01449058,A Phase Ib Study of MEK162 Plus BYL719 in Adult Patients With Selected Advanced Solid Tumors,PHASE1,"BYL719, MEK162",Other,Unknown,Solid Tumor,COMPLETED,Array BioPharma,2012-03,2016-08-31,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT02992834,Anti-CD19:TCRζ Chimeric Antigen Receptor-T Cells in the Treatment for CD19+ B Cell Lymphoma,PHASE4,,Other,CD19,Lymphoma,UNKNOWN,jiangjingting,2016-12,2020-08,Long-term,0.05,4.0,3,0.04999999999999991,1
NCT04895709,A Study of BMS-986340 as Monotherapy and in Combination With Nivolumab or Docetaxel in Participants With Advanced Solid Tumors,"PHASE1, PHASE2","BMS-986340, BMS-936558-01, Docetaxel",CAR-T,Unknown,Solid Tumor,RECRUITING,Bristol-Myers Squibb,2021-05-27,2028-07-07,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT04825899,Gene Abnormalities and Prognosis in Diffuse Large B-cell Lymphoma,,,Other,Unknown,Lymphoma,UNKNOWN,Fudan University,2021-03-08,2022-02-08,Long-term,0.1,,3,0.07471722255609645,1
NCT07114432,RN1201 Injection in Newly Diagnosed High-Risk Cytogenetic Multiple Myeloma,PHASE1,BCMA/CD19-targeted allogeneic CAR-T,CAR-T,"CD19, BCMA",Multiple Myeloma,NOT_YET_RECRUITING,Tianjin Medical University Cancer Institute and Hospital,2025-08,2027-12,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT02667093,Samples From Leukemia Patients and Their Donors to Identify Specific Antigens,,,Other,Unknown,Leukemia,UNKNOWN,"PersImmune, Inc",2013-01,2020-12,Long-term,0.1,,3,0.07471722255609645,1
NCT00064584,Safety and Tolerance Study of Oral Doses of CT53518 to Treat Patients With Acute Myelogenous Leukemia (AML),PHASE1,CT53518,Other,Unknown,Leukemia,COMPLETED,"Millennium Pharmaceuticals, Inc.",2002-05,2005-01,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT05950204,"Effect of Supplementation With ω-3 Fatty Acids, Vitamin D and Calcium in Patients With Acute Lymphoblastic Leukemia.",NA,,Other,Unknown,Leukemia,UNKNOWN,"Coordinación de Investigación en Salud, Mexico",2022-09-10,2024-12-31,Long-term,0.05,,3,0.07471722255609645,1
NCT03052933,Copanlisib and Gemcitabine in Relapsed/Refractory PTCL,"PHASE1, PHASE2","Copanlisib, Gemcitabine",Other,Unknown,Other,COMPLETED,Chonnam National University Hospital,2018-02-01,2021-07-01,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT06323447,Pivotal Study to Validate a Novel System to Non-Invasively Detect Severe Neutropenia,,,Other,Unknown,Lymphoma,NOT_YET_RECRUITING,"Leuko Labs, Inc.",2025-04-01,2026-03-30,Long-term,0.1,,3,0.07471722255609645,1
NCT04195347,Study of CM4620 to Reduce the Severity of Pancreatitis Due to Asparaginase,"PHASE1, PHASE2",CM4620,Other,Unknown,Other,RECRUITING,St. Jude Children's Research Hospital,2020-09-04,2027-01,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT00666211,Opioid Titration Order Sheet or Standard Care in Treating Patients With Cancer Pain,PHASE3,,CAR-T,Unknown,Lymphoma,COMPLETED,Vanderbilt-Ingram Cancer Center,2005-05,2010-01,Long-term,0.6,3.0,2,0.600000000000001,5
NCT06277011,Safety and Efficacy of Metabolically Armed CD19 CAR-T Cells (Meta10-19) in the Treatment of Relapsed and/or Refractory CD19-positive B Cell Hematological Malignancies Clinical Research,EARLY_PHASE1,Metabolically Armed CD19 CAR-T cells,CAR-T,CD19,Lymphoma,RECRUITING,Anhui Provincial Hospital,2023-02-10,2025-02-01,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT00378534,Methods to Enhance the Safety and Effectiveness of Stem Cell Transplants,PHASE2,"Fludarabine, Cyclosporine, Cyclophosphamide",Other,Unknown,Leukemia,COMPLETED,"National Heart, Lung, and Blood Institute (NHLBI)",2006-09,2014-04,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT00114764,Trial Comparing Pegfilgrastim With Filgrastim as an Adjunct to Chemotherapy for Acute Myeloid Leukaemia (AML),PHASE2,"filgrastim, pegfilgrastim",Other,Unknown,Leukemia,COMPLETED,Amgen,2003-03,2004-04,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT02301364,Buparlisib (BKM120) In Patients With Recurrent/Refractory Primary Central Nervous System Lymphoma (PCNSL) and Recurrent/Refractory Secondary Central Nervous System Lymphoma (SCNSL),PHASE2,Buparlisib (BKM120),Other,Unknown,Lymphoma,COMPLETED,Memorial Sloan Kettering Cancer Center,2014-11-20,2016-10-11,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT07098364,ST-067 in Combination With CD19-Directed CAR T-Cell Therapy (Liso-cel) in Relapsed/Refractory Large B-Cell Lymphoma,"PHASE1, PHASE2",,CAR-T,CD19,Lymphoma,RECRUITING,Fred Hutchinson Cancer Center,2025-12-27,2030-10-04,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT04493164,CPX-351 and Ivosidenib for the Treatment of IDH1 Mutated Acute Myeloid Leukemia or High-Risk Myelodysplastic Syndrome,PHASE2,"Ivosidenib, Liposome-encapsulated Daunorubicin-Cytarabine",Other,Unknown,Leukemia,RECRUITING,M.D. Anderson Cancer Center,2020-12-30,2026-06-01,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01843998,Therapeutic Efficacy of Topical Sirolimus in Early Stage Cutaneous T-cell Lymphoma (CTCL),PHASE2,Sirolimus 0.1% Ointment,Other,Unknown,Lymphoma,WITHDRAWN,Stefan Schieke MD,2014-02,2015-05,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01742793,"An Open Label, International, Multi-centre, Phase I/IIa Study of Lenalidomide (Revlimid) and Romidepsin (Istodax) for Relapsed /Refractory Hodgkin Lymphoma, Mature T-cell Lymphoma and Multiple Myeloma. (RId Study)",PHASE1,lenalidomide (Revlimid) and romidepsin (Istodax),Other,Unknown,Lymphoma,TERMINATED,Yale University,2012-10,2016-08,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT04663516,Effectiveness of Exercise Through Video Games in Reducing Fatigue Among Children With Leukemia,NA,,Other,Unknown,Leukemia,COMPLETED,King Saud University,2019-09-01,2020-12-31,Long-term,0.05,,3,0.07471722255609645,1
NCT03366116,5-aza-4'-Thio-2'-Deoxycytidine (Aza-TdC) in People With Advanced Solid Tumors,PHASE1,aza-TdC,Other,Unknown,Solid Tumor,RECRUITING,National Cancer Institute (NCI),2018-11-05,2026-09-30,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06940804,A Clinical Study Investigating the Therapeutic Effects and Safety of an Investigational Cell Therapy Given With and Without an Additional Investigational Product in Males With Testicular Cancer or a Form of Cancer That Developed From Sperm,PHASE2,,Other,Unknown,Solid Tumor,WITHDRAWN,BioNTech SE,2025-07,2042-06,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT06371716,Ex-vivo Ultrasound Guided Radiofrequency Ablation on Pancreatic Solid Lesions,NA,,Other,Unknown,Solid Tumor,TERMINATED,IRCCS San Raffaele,2019-09-12,2020-06-12,Long-term,0.05,,3,0.07471722255609645,1
NCT01769911,Genetically Modified Peripheral Blood Stem Cell Transplant in Treating Patients With HIV-Associated Non-Hodgkin or Hodgkin Lymphoma,NA,"carmustine, cytarabine, melphalan, etoposide, O6-benzylguanine",CAR-T,Unknown,Lymphoma,WITHDRAWN,Fred Hutchinson Cancer Center,2015-02,2019-02,Long-term,0.05,,2,0.07698823195888042,1
NCT04694911,Development of the Oncology Opportunity Cost Assessment Tool,,,Other,Unknown,Other,COMPLETED,Thomas Jefferson University,2019-11-21,2021-05-11,Long-term,0.1,,3,0.07471722255609645,1
NCT05224271,"Evaluating Patient Reported Outcomes in Radiation Therapy, the PRO-RT Study",,,CAR-T,Unknown,Other,COMPLETED,Mayo Clinic,2022-03-02,2023-04-10,Long-term,0.1,,2,0.07698823195888042,1
NCT00129571,Study of XL820 in Adults With Solid Tumors,PHASE1,XL820,Other,Unknown,Solid Tumor,COMPLETED,Exelixis,2005-08,,Unknown,0.1,1.0,3,0.15123598159865156,1
NCT03729609,"Drug Use Surveillance for Brentuximab Vedotin Intravenous Infusion ""Untreated CD30-Positive Hodgkin's Lymphoma""",,Brentuximab vedotin (Genetical Recombination),Bispecific,CD30,Lymphoma,COMPLETED,Takeda,2018-11-01,2023-09-27,Long-term,0.1,,1,0.09171632886378081,1
NCT00022932,Safety and Efficacy of Iodine-131 Anti-B1 Antibody for Intermediate Grade Non-Hodgkin's Lymphoma Following First Line CHOP,PHASE2,Iodine-131 Anti-B1 Antibody,Other,Unknown,Lymphoma,UNKNOWN,Corixa Corporation,2000-01,,Unknown,0.3,2.0,3,0.3133375460709372,3
NCT00422032,2 Arm Study of Clofarabine IV in MDS Patients,PHASE2,Clofarabine,Other,Unknown,Leukemia,COMPLETED,M.D. Anderson Cancer Center,2006-01,2011-11,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT05779332,"Prevalence, Etiology and Effects on Oral Health and Life Quality of Molar Incisor Hypomineralization",,,CAR-T,Unknown,Other,COMPLETED,Recep Tayyip Erdogan University Training and Research Hospital,2020-02-01,2020-04-30,Long-term,0.1,,2,0.07698823195888042,1
NCT01447732,Phase 1 Study of CEP-37250/KHK2804 in Subjects With Advanced Solid Tumors,PHASE1,CEP-37250/KHK2804,CAR-T,Unknown,Solid Tumor,COMPLETED,"Kyowa Kirin Co., Ltd.",2011-10,2015-01,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT00863187,Assessing Antibody Responsiveness to Hepatitis B Vaccine in Aged Lymphoma Patients Undergoing Treatment With Rituximab,NA,,Other,Unknown,Lymphoma,UNKNOWN,Rambam Health Care Campus,2009-02,2010-02,Long-term,0.05,,3,0.07471722255609645,1
NCT03447314,Study of a Combination of GSK1795091 and Immunotherapies in Subjects With Advanced Solid Tumors,PHASE1,"GSK1795091, GSK3174998, GSK3359609, Pembrolizumab",Other,Unknown,Solid Tumor,COMPLETED,GlaxoSmithKline,2018-03-26,2020-07-01,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT02665416,"Study Evaluating the Safety, Pharmacokinetics (PK), Pharmacodynamics (PD), and Therapeutic Activity of Selicrelumab (RO7009789) With Vanucizumab or Bevacizumab in Participants With Metastatic Solid Tumors",PHASE1,"Selicrelumab, Vanucizumab, Bevacizumab",Other,Unknown,Solid Tumor,COMPLETED,Hoffmann-La Roche,2016-01-25,2019-10-30,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06376292,"A Prospective Single Arm Phase II Exploratory Study on the Combination of Whole Brain Radiotherapy, Thiotepa Intrathecal Injection and Systemic Treatment of Primary Diseases in the Treatment of Solid Tumor Leptomeningeal Metastasis",PHASE2,Intrathecal Injection of Thiotepa+Radiation+Systemic Treatment of Primary Diseases,Other,Unknown,Solid Tumor,RECRUITING,"Second Affiliated Hospital, School of Medicine, Zhejiang University",2024-01-06,2026-01-06,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT02883036,Vitro Study of Tigecycline to Treat Chronic Myeloid Leukemia,,,Other,Unknown,Leukemia,UNKNOWN,"Nanfang Hospital, Southern Medical University",2016-09,2021-09,Long-term,0.1,,3,0.07471722255609645,1
NCT03232307,Ibrutinib Plus Rituximab and Lenalidomide in Treating Elderly Participants With Newly Diagnosed Mantle Cell Lymphoma,PHASE2,"Dexamethasone, Ibrutinib, Lenalidomide",Other,CD20,Lymphoma,WITHDRAWN,M.D. Anderson Cancer Center,2019-07-01,2021-07-01,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT07121036,High - Dose Vitamin C Infusion Regimen Based on Pharmacokinetic Characteristics for Patients With Advanced Malignant Solid Tumors,PHASE1,high - dose vitamin C,Other,Unknown,Solid Tumor,RECRUITING,Zhongnan Hospital,2025-03-30,2026-12-31,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT04050709,QUILT-3.064: PD-L1 t-haNK In Subjects With Locally Advanced Or Metastatic Solid Cancers,PHASE1,,Other,PD-L1,Solid Tumor,ACTIVE_NOT_RECRUITING,"ImmunityBio, Inc.",2019-07-18,2025-11-30,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT03730363,Pentamidine + Salvage Chemo for Relapsed/Refractory Classical Hodgkin Lymphoma,PHASE1,Pentamidine,Other,Unknown,Lymphoma,COMPLETED,Reinhold Munker,2018-12-19,2019-05-23,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00571493,"VELCADE®-BEAM and Autologous Hematopoietic Stem Cell Transplantation for Non-Hodgkin's Lymphoma, or Mantle Cell Lymphoma","PHASE1, PHASE2","Bortezomib, BEAM (carmustine (BCNU), etoposide, cytarabine, melphalan)",CAR-T,Unknown,Lymphoma,COMPLETED,University of Nebraska,2006-04-14,2014-11-01,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT04253314,A Study of the Effectiveness of Venetoclax Tablets in Adult Acute Myeloid Leukemia Participants Ineligible for Standard Induction Therapy in Russian Federation,,,Other,Unknown,Leukemia,COMPLETED,AbbVie,2020-03-13,2023-02-16,Long-term,0.1,,3,0.07471722255609645,1
NCT02564484,iPSC Neurons From Adult Survivors of Childhood Cancer Who Have Persistent Vincristine-Induced Neuropathy,,,Other,Unknown,Lymphoma,COMPLETED,St. Jude Children's Research Hospital,2016-02-08,2021-05-12,Long-term,0.1,,3,0.07471722255609645,1
NCT05225584,"Safety, PK, PD, Clinical Activity of KT-333 in Adult Patients With Refractory Lymphoma, Large Granular Lymphocytic Leukemia, Solid Tumors",PHASE1,KT-333,Other,Unknown,Lymphoma,COMPLETED,"Kymera Therapeutics, Inc.",2022-05-19,2025-03-03,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT03493906,Patient Ambassador Support in Newly Diagnosed Patients With Acute Leukemia During Treatment,NA,,Other,Unknown,Leukemia,COMPLETED,"Rigshospitalet, Denmark",2018-03-01,2019-09-01,Long-term,0.05,,3,0.07471722255609645,1
NCT01836484,"Diagnostic Accuracy of MRI, DWI MRI, FDG-PET/CT and FEC PET/CT in the Detection of Lymph Node Metastases in Surgically Staged Endometrial and Cervical Carcinoma",,,CAR-T,Unknown,Solid Tumor,COMPLETED,Barts & The London NHS Trust,2012-06,2018-12,Long-term,0.1,,2,0.07698823195888042,1
NCT00897936,DNA Analysis of Tumor Tissue From Patients With Acute Myeloid Leukemia,,,Other,Unknown,Leukemia,COMPLETED,ECOG-ACRIN Cancer Research Group,2006-03-23,2009-10-15,Long-term,0.1,,3,0.07471722255609645,1
NCT01620736,Trial to Assess Effect of Raltegravir on HTLV-1 Proviral Load,PHASE2,Raltegravir,Other,Unknown,Leukemia,WITHDRAWN,Washington University School of Medicine,2012-01,2013-12,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01933711,Rituximab Maintenance Therapy in Aggressive CD20 (Cluster of Differentiation Antigen 20) Positive Lymphoma and Mantle Cell Lymphoma,PHASE3,rituximab,Other,CD20,Lymphoma,UNKNOWN,University Hospital Heidelberg,2002-07,2016-12,Long-term,0.6,3.0,3,0.600000000000001,5
NCT00201734,"Capecitabine, Carboplatin and Weekly Paclitaxel for Patients With Solid Tumors and Adenocarcinoma of Unknown Primary","PHASE1, PHASE2","Capecitabine, Carboplatin, Paclitaxel",CAR-T,Unknown,Solid Tumor,TERMINATED,Ohio State University Comprehensive Cancer Center,2005-06,2007-11,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT02626234,A Drug-drug Interaction (DDI) Study to Assess the Effect of INC280 on the Pharmacokinetics of Digoxin and Rosuvastatin in Patients With cMET-dysregulated Advanced Solid Tumors,PHASE1,"INC280, digoxin, rosuvastatin",Other,Unknown,Solid Tumor,COMPLETED,Novartis Pharmaceuticals,2015-12-08,2017-02-28,Long-term,0.1,1.0,3,0.15123598159865156,1
